Test name, Execution time, Result, Values
/20220315-MathProblems/STC_0198.smt2, 5.406987, SAT, x = -195 y = 148 z = 161 
/20220315-MathProblems/STC_0199.smt2, 6.286246, SAT, x = -178 y = 130 z = 151 
/20220315-MathProblems/STC_0200.smt2, 9.573018, SAT, x = -114 y = 73 z = 103 
/20220315-MathProblems/STC_0201.smt2, 6.339228, SAT, x = -182 y = 73 z = 178 
/20220315-MathProblems/STC_0202.smt2, 30.886834, Not SAT
/20220315-MathProblems/STC_0203.smt2, 31.117085, Not SAT
/20220315-MathProblems/STC_0204.smt2, 15.114897, SAT, x = -13 y = -7 z = 14 
/20220315-MathProblems/STC_0205.smt2, 14.341837, SAT, x = -19 y = -13 z = 21 
/20220315-MathProblems/STC_0206.smt2, 13.669756, SAT, x = -33 y = 15 z = 32 
/20220315-MathProblems/STC_0207.smt2, 13.949672, SAT, x = -29 y = 17 z = 27 
/20220315-MathProblems/STC_0208.smt2, 7.104026, SAT, x = -161 y = 104 z = 145 
/20220315-MathProblems/STC_0209.smt2, 8.463041, SAT, x = -135 y = -38 z = 136 
/20220315-MathProblems/STC_0210.smt2, 15.199183, SAT, x = -5 y = -2 z = 7 
/20220315-MathProblems/STC_0211.smt2, 31.526497, Not SAT
/20220315-MathProblems/STC_0212.smt2, 30.890657, Not SAT
/20220315-MathProblems/STC_0213.smt2, 30.985692, Not SAT
/20220315-MathProblems/STC_0214.smt2, 15.473647, SAT, x = -1 y = -1 z = 6 
/20220315-MathProblems/STC_0215.smt2, 9.209317, SAT, x = -121 y = 94 z = 98 
/20220315-MathProblems/STC_0216.smt2, 0.027030, SAT, x = -300 y = 6 z = 300 
/20220315-MathProblems/STC_0217.smt2, 5.359526, SAT, x = -197 y = 77 z = 193 
/20220315-MathProblems/STC_0218.smt2, 11.586156, SAT, x = -75 y = 58 z = 61 
/20220315-MathProblems/STC_0219.smt2, 15.208783, SAT, x = -5 y = 1 z = 7 
/20220315-MathProblems/STC_0220.smt2, 31.085152, Not SAT
/20220315-MathProblems/STC_0221.smt2, 33.183555, Not SAT
/20220315-MathProblems/STC_0222.smt2, 16.391751, SAT, x = -37 y = 20 z = 35 
/20220315-MathProblems/STC_0223.smt2, 11.854686, SAT, x = -106 y = 63 z = 98 
/20220315-MathProblems/STC_0224.smt2, 10.937286, SAT, x = -126 y = 99 z = 101 
