Test name, Execution time, Result, Values
/20220315-MathProblems/STC_0252.smt2, 0.120168, SAT, x = -17 y = -16 z = 21 
/20220315-MathProblems/STC_0253.smt2, 0.161378, SAT, x = -12 y = -6 z = 13 
/20220315-MathProblems/STC_0254.smt2, 1.223497, SAT, x = -41 y = -17 z = 42 
/20220315-MathProblems/STC_0255.smt2, 180.000659, Not SAT
/20220315-MathProblems/STC_0256.smt2, 180.000284, Not SAT
/20220315-MathProblems/STC_0257.smt2, 180.000299, Not SAT
/20220315-MathProblems/STC_0258.smt2, 0.275112, SAT, x = 2 y = 5 z = 5 
/20220315-MathProblems/STC_0259.smt2, 0.183475, SAT, x = -9 y = -7 z = 11 
/20220315-MathProblems/STC_0260.smt2, 0.137176, SAT, x = -15 y = -13 z = 18 
/20220315-MathProblems/STC_0261.smt2, 0.097212, SAT, x = -20 y = -10 z = 21 
/20220315-MathProblems/STC_0262.smt2, 0.215676, SAT, x = -5 y = -5 z = 8 
/20220315-MathProblems/STC_0263.smt2, 0.184780, SAT, x = -9 y = -2 z = 10 
/20220315-MathProblems/STC_0264.smt2, 180.000268, Not SAT
/20220315-MathProblems/STC_0265.smt2, 180.000189, Not SAT
/20220315-MathProblems/STC_0266.smt2, 180.000268, Not SAT
/20220315-MathProblems/STC_0267.smt2, 0.174962, SAT, x = -10 y = -4 z = 11 
/20220315-MathProblems/STC_0268.smt2, 180.000302, Not SAT
/20220315-MathProblems/STC_0269.smt2, 0.205880, SAT, x = -6 y = -3 z = 8 
/20220315-MathProblems/STC_0270.smt2, 0.183641, SAT, x = -9 y = -9 z = 12 
/20220315-MathProblems/STC_0271.smt2, 0.185291, SAT, x = -9 y = 0 z = 10 
/20220315-MathProblems/STC_0272.smt2, 0.161804, SAT, x = -12 y = 10 z = 10 
/20220315-MathProblems/STC_0273.smt2, 180.000175, Not SAT
/20220315-MathProblems/STC_0274.smt2, 180.000293, Not SAT
/20220315-MathProblems/STC_0275.smt2, 180.000272, Not SAT
/20220315-MathProblems/STC_0276.smt2, 180.000173, Not SAT
/20220315-MathProblems/STC_0277.smt2, 0.265592, SAT, x = -4 y = 5 z = 6 
/20220315-MathProblems/STC_0278.smt2, 0.287609, SAT, x = -4 y = -1 z = 7 
/20220315-MathProblems/STC_0279.smt2, 0.201900, SAT, x = -16 y = 10 z = 15 
/20220315-MathProblems/STC_0280.smt2, 0.061595, SAT, x = -26 y = -16 z = 28 
/20220315-MathProblems/STC_0281.smt2, 0.273064, SAT, x = -8 y = 4 z = 9 
/20220315-MathProblems/STC_0282.smt2, 0.268299, SAT, x = -5 y = 4 z = 7 
/20220315-MathProblems/STC_0283.smt2, 180.000265, Not SAT
/20220315-MathProblems/STC_0284.smt2, 180.000210, Not SAT
/20220315-MathProblems/STC_0285.smt2, 180.000299, Not SAT
/20220315-MathProblems/STC_0286.smt2, 180.000300, Not SAT
/20220315-MathProblems/STC_0287.smt2, 0.126730, SAT, x = -18 y = 14 z = 15 
/20220315-MathProblems/STC_0288.smt2, 0.109322, SAT, x = -20 y = 15 z = 17 
/20220315-MathProblems/STC_0289.smt2, 0.250178, SAT, x = -3 y = -3 z = 7 
/20220315-MathProblems/STC_0290.smt2, 180.000305, Not SAT
/20220315-MathProblems/STC_0291.smt2, 180.000264, Not SAT
/20220315-MathProblems/STC_0292.smt2, 180.000351, Not SAT
/20220315-MathProblems/STC_0293.smt2, 180.000284, Not SAT
/20220315-MathProblems/STC_0294.smt2, 0.215141, SAT, x = -7 y = 5 z = 8 
/20220315-MathProblems/STC_0295.smt2, 0.208732, SAT, x = -9 y = 8 z = 8 
/20220315-MathProblems/STC_0296.smt2, 0.230609, SAT, x = -6 y = 0 z = 8 
/20220315-MathProblems/STC_0297.smt2, 0.228730, SAT, x = -6 y = -6 z = 9 
/20220315-MathProblems/STC_0298.smt2, 0.120503, SAT, x = -18 y = -9 z = 19 
/20220315-MathProblems/STC_0299.smt2, 180.000262, Not SAT
/20220315-MathProblems/STC_0300.smt2, 0.688372, SAT, x = -59 y = 34 z = 55 
/20220315-MathProblems/STC_0301.smt2, 180.000310, Not SAT
/20220315-MathProblems/STC_0302.smt2, 180.000253, Not SAT
/20220315-MathProblems/STC_0303.smt2, 1.338355, SAT, x = -49 y = 32 z = 44 
/20220315-MathProblems/STC_0304.smt2, 0.155653, SAT, x = -19 y = 11 z = 18 
/20220315-MathProblems/STC_0305.smt2, 0.162197, SAT, x = -16 y = -8 z = 17 
/20220315-MathProblems/STC_0306.smt2, 0.252820, SAT, x = -4 y = 3 z = 7 
/20220315-MathProblems/STC_0307.smt2, 0.032368, SAT, x = -29 y = 14 z = 28 
/20220315-MathProblems/STC_0308.smt2, 0.273919, SAT, x = -3 y = -2 z = 7 
/20220315-MathProblems/STC_0309.smt2, 2.384428, SAT, x = -32 y = -26 z = 37 
/20220315-MathProblems/STC_0310.smt2, 180.000307, Not SAT
/20220315-MathProblems/STC_0311.smt2, 180.000436, Not SAT
/20220315-MathProblems/STC_0312.smt2, 180.000252, Not SAT
/20220315-MathProblems/STC_0313.smt2, 1.354619, SAT, x = -36 y = -28 z = 41 
/20220315-MathProblems/STC_0314.smt2, 0.197428, SAT, x = -7 y = -7 z = 10 
/20220315-MathProblems/STC_0315.smt2, 0.086857, SAT, x = -21 y = -20 z = 26 
/20220315-MathProblems/STC_0316.smt2, 0.158792, SAT, x = -12 y = -11 z = 15 
/20220315-MathProblems/STC_0317.smt2, 0.228369, SAT, x = -3 y = 1 z = 7 
/20220315-MathProblems/STC_0318.smt2, 180.000206, Not SAT
/20220315-MathProblems/STC_0319.smt2, 180.000303, Not SAT
/20220315-MathProblems/STC_0320.smt2, 180.000283, Not SAT
/20220315-MathProblems/STC_0321.smt2, 180.000374, Not SAT
