Test name,Execution time,Result,Values
../test/20220315-MathProblems//STC_0287.smt2,60.025220200,,
../test/20220315-MathProblems//STC_0288.smt2,46.137601600,sat,
../test/20220315-MathProblems//STC_0289.smt2,60.090517600,,
../test/20220315-MathProblems//STC_0290.smt2,60.029539400,,
../test/20220315-MathProblems//STC_0291.smt2,60.028692900,,
../test/20220315-MathProblems//STC_0292.smt2,60.036303500,,
../test/20220315-MathProblems//STC_0293.smt2,60.027877900,,
../test/20220315-MathProblems//STC_0294.smt2,60.025965100,,
../test/20220315-MathProblems//STC_0295.smt2,60.024130600,,
../test/20220315-MathProblems//STC_0296.smt2,60.024571200,,
../test/20220315-MathProblems//STC_0297.smt2,60.031981600,,
../test/20220315-MathProblems//STC_0298.smt2,1.609167200,sat,
../test/20220315-MathProblems//STC_0299.smt2,60.028919800,,
../test/20220315-MathProblems//STC_0300.smt2,60.026695700,,
../test/20220315-MathProblems//STC_0301.smt2,60.028802400,,
../test/20220315-MathProblems//STC_0302.smt2,60.031889800,,
../test/20220315-MathProblems//STC_0303.smt2,60.024998600,,
../test/20220315-MathProblems//STC_0304.smt2,60.022922900,,
../test/20220315-MathProblems//STC_0305.smt2,60.024804500,,
../test/20220315-MathProblems//STC_0306.smt2,.989815500,sat,
../test/20220315-MathProblems//STC_0307.smt2,60.031534200,,
../test/20220315-MathProblems//STC_0308.smt2,60.028009800,,
../test/20220315-MathProblems//STC_0309.smt2,60.030880800,,
../test/20220315-MathProblems//STC_0310.smt2,60.032916700,,
../test/20220315-MathProblems//STC_0311.smt2,60.032793000,,
../test/20220315-MathProblems//STC_0312.smt2,60.026920200,,
../test/20220315-MathProblems//STC_0313.smt2,60.025306200,,
../test/20220315-MathProblems//STC_0314.smt2,8.624628000,sat,
../test/20220315-MathProblems//STC_0315.smt2,60.022972000,,
../test/20220315-MathProblems//STC_0316.smt2,6.427650300,sat,
../test/20220315-MathProblems//STC_0317.smt2,60.022528000,,
../test/20220315-MathProblems//STC_0318.smt2,60.026561000,,
../test/20220315-MathProblems//STC_0319.smt2,60.021648100,,
../test/20220315-MathProblems//STC_0320.smt2,60.027455000,,
../test/20220315-MathProblems//STC_0321.smt2,60.060527300,,
../test/20220315-MathProblems//STC_0322.smt2,60.028541000,,
../test/20220315-MathProblems//STC_0323.smt2,60.026672300,,
../test/20220315-MathProblems//STC_0324.smt2,8.061419600,sat,
../test/20220315-MathProblems//STC_0325.smt2,60.022502900,,
../test/20220315-MathProblems//STC_0326.smt2,60.027617300,,
../test/20220315-MathProblems//STC_0327.smt2,60.033313300,,
../test/20220315-MathProblems//STC_0328.smt2,60.023103700,,
../test/20220315-MathProblems//STC_0329.smt2,60.024047500,,
../test/20220315-MathProblems//STC_0330.smt2,60.024161700,,
../test/20220315-MathProblems//STC_0331.smt2,60.023878200,,
../test/20220315-MathProblems//STC_0332.smt2,42.818680100,sat,
../test/20220315-MathProblems//STC_0333.smt2,60.023143100,,
../test/20220315-MathProblems//STC_0334.smt2,60.022797100,,
../test/20220315-MathProblems//STC_0335.smt2,60.022453100,,
../test/20220315-MathProblems//STC_0336.smt2,60.023431800,,
