Test name, Execution time, Result, Values
/20220315-MathProblems/STC_0333.smt2, 0.152380, SAT, x = -74 y = 45 z = 68 
/20220315-MathProblems/STC_0334.smt2, 0.573115, SAT, x = -2 y = -1 z = 7 
/20220315-MathProblems/STC_0335.smt2, 0.516403, SAT, x = -9 y = 4 z = 10 
/20220315-MathProblems/STC_0336.smt2, 0.589751, SAT, x = -2 y = 1 z = 7 
/20220315-MathProblems/STC_0337.smt2, 1.183942, Not SAT
/20220315-MathProblems/STC_0338.smt2, 1.142083, Not SAT
/20220315-MathProblems/STC_0339.smt2, 0.108196, SAT, x = -82 y = -61 z = 92 
/20220315-MathProblems/STC_0340.smt2, 0.598233, SAT, x = -1 y = 5 z = 6 
/20220315-MathProblems/STC_0341.smt2, 0.250261, SAT, x = -58 y = -35 z = 62 
/20220315-MathProblems/STC_0342.smt2, 0.424001, SAT, x = -25 y = -24 z = 31 
/20220315-MathProblems/STC_0343.smt2, 0.003903, SAT, x = -100 y = 7 z = 100 
/20220315-MathProblems/STC_0344.smt2, 0.430128, SAT, x = -26 y = 16 z = 24 
/20220315-MathProblems/STC_0345.smt2, 0.578510, SAT, x = 1 y = 1 z = 7 
/20220315-MathProblems/STC_0346.smt2, 1.182073, Not SAT
/20220315-MathProblems/STC_0347.smt2, 1.169401, Not SAT
/20220315-MathProblems/STC_0348.smt2, 1.172907, Not SAT
/20220315-MathProblems/STC_0349.smt2, 0.287993, SAT, x = -51 y = 20 z = 50 
/20220315-MathProblems/STC_0350.smt2, 0.239823, SAT, x = -61 y = 28 z = 59 
/20220315-MathProblems/STC_0351.smt2, 0.158781, SAT, x = -73 y = -44 z = 78 
/20220315-MathProblems/STC_0352.smt2, 0.502306, SAT, x = -14 y = -10 z = 16 
/20220315-MathProblems/STC_0353.smt2, 1.224637, Not SAT
/20220315-MathProblems/STC_0354.smt2, 0.510653, SAT, x = -11 y = -8 z = 13 
/20220315-MathProblems/STC_0355.smt2, 1.141422, Not SAT
/20220315-MathProblems/STC_0356.smt2, 1.177788, Not SAT
/20220315-MathProblems/STC_0357.smt2, 1.189361, Not SAT
/20220315-MathProblems/STC_0358.smt2, 0.072064, SAT, x = -90 y = 29 z = 89 
/20220315-MathProblems/STC_0359.smt2, 0.544501, SAT, x = -7 y = -3 z = 9 
/20220315-MathProblems/STC_0360.smt2, 0.251498, SAT, x = -62 y = -33 z = 65 
/20220315-MathProblems/STC_0361.smt2, 0.034800, SAT, x = -95 y = -30 z = 96 
/20220315-MathProblems/STC_0362.smt2, 0.583450, SAT, x = -2 y = 3 z = 7 
/20220315-MathProblems/STC_0363.smt2, 0.533150, SAT, x = -8 y = -5 z = 10 
/20220315-MathProblems/STC_0364.smt2, 1.154498, Not SAT
/20220315-MathProblems/STC_0365.smt2, 1.160359, Not SAT
/20220315-MathProblems/STC_0366.smt2, 1.155564, Not SAT
/20220315-MathProblems/STC_0367.smt2, 1.178934, Not SAT
/20220315-MathProblems/STC_0368.smt2, 0.248296, SAT, x = -58 y = 38 z = 52 
/20220315-MathProblems/STC_0369.smt2, 0.059214, SAT, x = -92 y = 42 z = 89 
/20220315-MathProblems/STC_0370.smt2, 0.549614, SAT, x = -11 y = -3 z = 12 
/20220315-MathProblems/STC_0371.smt2, 0.612062, SAT, x = 1 y = 3 z = 7 
/20220315-MathProblems/STC_0372.smt2, 0.339344, SAT, x = -47 y = 19 z = 46 
/20220315-MathProblems/STC_0373.smt2, 1.133246, Not SAT
/20220315-MathProblems/STC_0374.smt2, 1.141408, Not SAT
/20220315-MathProblems/STC_0375.smt2, 0.447499, SAT, x = -25 y = 20 z = 20 
/20220315-MathProblems/STC_0376.smt2, 0.231586, SAT, x = -60 y = -28 z = 62 
/20220315-MathProblems/STC_0377.smt2, 0.451047, SAT, x = -24 y = -15 z = 26 
/20220315-MathProblems/STC_0378.smt2, 0.495574, SAT, x = -15 y = -7 z = 16 
/20220315-MathProblems/STC_0379.smt2, 0.027388, SAT, x = -96 y = -44 z = 99 
/20220315-MathProblems/STC_0380.smt2, 0.561525, SAT, x = -3 y = 4 z = 7 
/20220315-MathProblems/STC_0381.smt2, 0.258771, SAT, x = -59 y = 22 z = 58 
/20220315-MathProblems/STC_0382.smt2, 1.187959, Not SAT
/20220315-MathProblems/STC_0383.smt2, 1.182297, Not SAT
/20220315-MathProblems/STC_0384.smt2, 0.303848, SAT, x = -52 y = -46 z = 62 
/20220315-MathProblems/STC_0385.smt2, 0.226198, SAT, x = -63 y = -40 z = 68 
/20220315-MathProblems/STC_0386.smt2, 0.522837, SAT, x = -9 y = -6 z = 11 
/20220315-MathProblems/STC_0387.smt2, 0.453333, SAT, x = -21 y = -10 z = 22 
/20220315-MathProblems/STC_0388.smt2, 0.544670, SAT, x = -6 y = -5 z = 9 
/20220315-MathProblems/STC_0389.smt2, 0.167897, SAT, x = -71 y = 31 z = 69 
/20220315-MathProblems/STC_0390.smt2, 1.157486, Not SAT
/20220315-MathProblems/STC_0391.smt2, 1.287813, Not SAT
/20220315-MathProblems/STC_0392.smt2, 1.205227, Not SAT
/20220315-MathProblems/STC_0393.smt2, 0.028725, SAT, x = -97 y = 77 z = 77 
/20220315-MathProblems/STC_0394.smt2, 0.546268, SAT, x = -7 y = 2 z = 9 
/20220315-MathProblems/STC_0395.smt2, 0.473597, SAT, x = -19 y = -17 z = 23 
/20220315-MathProblems/STC_0396.smt2, 0.442757, SAT, x = -25 y = 13 z = 24 
/20220315-MathProblems/STC_0397.smt2, 0.326595, SAT, x = -46 y = -35 z = 52 
/20220315-MathProblems/STC_0398.smt2, 0.396032, SAT, x = -32 y = 15 z = 31 
/20220315-MathProblems/STC_0399.smt2, 0.567739, SAT, x = -2 y = 4 z = 7 
/20220315-MathProblems/STC_0400.smt2, 1.156361, Not SAT
/20220315-MathProblems/STC_0401.smt2, 1.170352, Not SAT
/20220315-MathProblems/STC_0402.smt2, 1.158092, Not SAT
/20220315-MathProblems/STC_0403.smt2, 1.173279, Not SAT
/20220315-MathProblems/STC_0404.smt2, 0.551160, SAT, x = -4 y = 5 z = 7 
/20220315-MathProblems/STC_0405.smt2, 0.488200, SAT, x = -16 y = -11 z = 18 
/20220315-MathProblems/STC_0406.smt2, 0.392028, SAT, x = -35 y = -15 z = 36 
/20220315-MathProblems/STC_0407.smt2, 0.164392, SAT, x = -74 y = -41 z = 78 
/20220315-MathProblems/STC_0408.smt2, 0.599943, SAT, x = 1 y = 4 z = 7 
/20220315-MathProblems/STC_0409.smt2, 1.178556, Not SAT
/20220315-MathProblems/STC_0410.smt2, 1.132207, Not SAT
/20220315-MathProblems/STC_0411.smt2, 0.315812, SAT, x = -46 y = 35 z = 38 
/20220315-MathProblems/STC_0412.smt2, 0.476062, SAT, x = -19 y = -9 z = 20 
/20220315-MathProblems/STC_0413.smt2, 0.346938, SAT, x = -43 y = 18 z = 42 
/20220315-MathProblems/STC_0414.smt2, 0.421588, SAT, x = -29 y = -13 z = 30 
/20220315-MathProblems/STC_0415.smt2, 0.521651, SAT, x = -14 y = -6 z = 15 
/20220315-MathProblems/STC_0416.smt2, 1.228377, Not SAT
/20220315-MathProblems/STC_0417.smt2, 1.202104, Not SAT
/20220315-MathProblems/STC_0418.smt2, 1.164394, Not SAT
/20220315-MathProblems/STC_0419.smt2, 1.167924, Not SAT
/20220315-MathProblems/STC_0420.smt2, 1.159974, Not SAT
/20220315-MathProblems/STC_0421.smt2, 0.202803, SAT, x = -67 y = 44 z = 60 
/20220315-MathProblems/STC_0422.smt2, 0.535320, SAT, x = -13 y = -5 z = 14 
/20220315-MathProblems/STC_0423.smt2, 0.427949, SAT, x = -26 y = 18 z = 23 
/20220315-MathProblems/STC_0424.smt2, 0.283529, SAT, x = -51 y = -29 z = 54 
/20220315-MathProblems/STC_0425.smt2, 0.403071, SAT, x = -32 y = -14 z = 33 
/20220315-MathProblems/STC_0426.smt2, 0.038986, SAT, x = -95 y = -38 z = 97 
/20220315-MathProblems/STC_0427.smt2, 1.177471, Not SAT
/20220315-MathProblems/STC_0428.smt2, 1.161222, Not SAT
/20220315-MathProblems/STC_0429.smt2, 1.162354, Not SAT
/20220315-MathProblems/STC_0430.smt2, 0.415583, SAT, x = -31 y = 18 z = 29 
/20220315-MathProblems/STC_0431.smt2, 0.569653, SAT, x = -1 y = 6 z = 6 
/20220315-MathProblems/STC_0432.smt2, 0.370754, SAT, x = -36 y = -30 z = 42 
/20220315-MathProblems/STC_0433.smt2, 0.019601, SAT, x = -99 y = 55 z = 93 
/20220315-MathProblems/STC_0434.smt2, 0.573341, SAT, x = -5 y = 6 z = 7 
/20220315-MathProblems/STC_0435.smt2, 1.162712, Not SAT
/20220315-MathProblems/STC_0436.smt2, 1.187651, Not SAT
/20220315-MathProblems/STC_0437.smt2, 1.142341, Not SAT
/20220315-MathProblems/STC_0438.smt2, 1.140935, Not SAT
/20220315-MathProblems/STC_0439.smt2, 1.171226, Not SAT
/20220315-MathProblems/STC_0440.smt2, 0.324965, SAT, x = -46 y = -46 z = 58 
/20220315-MathProblems/STC_0441.smt2, 0.492459, SAT, x = -14 y = -12 z = 17 
/20220315-MathProblems/STC_0442.smt2, 0.503407, SAT, x = -12 y = -3 z = 13 
/20220315-MathProblems/STC_0443.smt2, 0.152963, SAT, x = -77 y = -26 z = 78 
/20220315-MathProblems/STC_0444.smt2, 1.172476, Not SAT
/20220315-MathProblems/STC_0445.smt2, 1.171241, Not SAT
/20220315-MathProblems/STC_0446.smt2, 1.147896, Not SAT
/20220315-MathProblems/STC_0447.smt2, 0.568447, SAT, x = -4 y = -1 z = 8 
/20220315-MathProblems/STC_0448.smt2, 0.050323, SAT, x = -94 y = 62 z = 84 
/20220315-MathProblems/STC_0449.smt2, 0.341559, SAT, x = -43 y = -41 z = 53 
/20220315-MathProblems/STC_0450.smt2, 0.557918, SAT, x = -7 y = 4 z = 9 
/20220315-MathProblems/STC_0451.smt2, 0.485538, SAT, x = -20 y = -13 z = 22 
/20220315-MathProblems/STC_0452.smt2, 1.136152, Not SAT
/20220315-MathProblems/STC_0453.smt2, 0.529644, SAT, x = -14 y = 10 z = 13 
/20220315-MathProblems/STC_0454.smt2, 1.148096, Not SAT
/20220315-MathProblems/STC_0455.smt2, 1.147227, Not SAT
/20220315-MathProblems/STC_0456.smt2, 0.149164, SAT, x = -76 y = 50 z = 68 
/20220315-MathProblems/STC_0457.smt2, 0.195793, SAT, x = -70 y = -31 z = 72 
/20220315-MathProblems/STC_0458.smt2, 0.422743, SAT, x = -27 y = -19 z = 30 
/20220315-MathProblems/STC_0459.smt2, 0.087921, SAT, x = -85 y = -60 z = 94 
/20220315-MathProblems/STC_0460.smt2, 0.573601, SAT, x = -2 y = 5 z = 7 
/20220315-MathProblems/STC_0461.smt2, 0.483755, SAT, x = -18 y = 13 z = 16 
/20220315-MathProblems/STC_0462.smt2, 1.200180, Not SAT
/20220315-MathProblems/STC_0463.smt2, 1.143485, Not SAT
/20220315-MathProblems/STC_0464.smt2, 1.159069, Not SAT
/20220315-MathProblems/STC_0465.smt2, 0.527968, SAT, x = -13 y = 11 z = 11 
/20220315-MathProblems/STC_0466.smt2, 0.362625, SAT, x = -39 y = 17 z = 38 
/20220315-MathProblems/STC_0467.smt2, 0.093737, SAT, x = -85 y = 56 z = 76 
/20220315-MathProblems/STC_0468.smt2, 0.119866, SAT, x = -80 y = -39 z = 83 
/20220315-MathProblems/STC_0469.smt2, 0.459933, SAT, x = -23 y = 15 z = 21 
/20220315-MathProblems/STC_0470.smt2, 0.441383, SAT, x = -24 y = -11 z = 25 
/20220315-MathProblems/STC_0471.smt2, 0.602572, SAT, x = 4 y = 4 z = 7 
/20220315-MathProblems/STC_0472.smt2, 1.258685, Not SAT
/20220315-MathProblems/STC_0473.smt2, 1.389073, Not SAT
/20220315-MathProblems/STC_0474.smt2, 0.504126, SAT, x = -16 y = -7 z = 17 
/20220315-MathProblems/STC_0475.smt2, 0.185706, SAT, x = -76 y = 26 z = 75 
/20220315-MathProblems/STC_0476.smt2, 0.297789, SAT, x = -49 y = 30 z = 45 
/20220315-MathProblems/STC_0477.smt2, 0.106051, SAT, x = -84 y = -35 z = 86 
/20220315-MathProblems/STC_0478.smt2, 1.178369, Not SAT
/20220315-MathProblems/STC_0479.smt2, 0.552731, SAT, x = -5 y = -5 z = 9 
/20220315-MathProblems/STC_0480.smt2, 0.601093, SAT, x = -8 y = -2 z = 10 
/20220315-MathProblems/STC_0481.smt2, 1.694141, Not SAT
/20220315-MathProblems/STC_0482.smt2, 1.681522, Not SAT
/20220315-MathProblems/STC_0483.smt2, 0.659444, SAT, x = -13 y = -4 z = 14 
/20220315-MathProblems/STC_0484.smt2, 0.583514, SAT, x = -27 y = 20 z = 23 
/20220315-MathProblems/STC_0485.smt2, 0.651659, SAT, x = -3 y = 0 z = 8 
/20220315-MathProblems/STC_0486.smt2, 0.576221, SAT, x = -6 y = -3 z = 9 
/20220315-MathProblems/STC_0487.smt2, 0.582595, SAT, x = -9 y = -8 z = 12 
/20220315-MathProblems/STC_0488.smt2, 0.238026, SAT, x = -65 y = 49 z = 54 
/20220315-MathProblems/STC_0489.smt2, 0.470082, SAT, x = -29 y = -17 z = 31 
/20220315-MathProblems/STC_0490.smt2, 1.248344, Not SAT
/20220315-MathProblems/STC_0491.smt2, 1.311015, Not SAT
/20220315-MathProblems/STC_0492.smt2, 0.354784, SAT, x = -49 y = -19 z = 50 
/20220315-MathProblems/STC_0493.smt2, 0.427349, SAT, x = -34 y = -19 z = 36 
/20220315-MathProblems/STC_0494.smt2, 1.279721, Not SAT
/20220315-MathProblems/STC_0495.smt2, 0.099901, SAT, x = -86 y = -28 z = 87 
/20220315-MathProblems/STC_0496.smt2, 0.097828, SAT, x = -86 y = 44 z = 82 
/20220315-MathProblems/STC_0497.smt2, 0.223745, SAT, x = -68 y = -42 z = 73 
/20220315-MathProblems/STC_0498.smt2, 1.299157, Not SAT
/20220315-MathProblems/STC_0499.smt2, 1.430841, Not SAT
/20220315-MathProblems/STC_0500.smt2, 1.669517, Not SAT
/20220315-MathProblems/STC_0501.smt2, 1.553927, Not SAT
/20220315-MathProblems/STC_0502.smt2, 1.581828, Not SAT
/20220315-MathProblems/STC_0503.smt2, 0.141131, SAT, x = -78 y = -49 z = 84 
/20220315-MathProblems/STC_0504.smt2, 0.609332, SAT, x = -12 y = -8 z = 14 
/20220315-MathProblems/STC_0505.smt2, 0.419499, SAT, x = -39 y = -27 z = 43 
/20220315-MathProblems/STC_0506.smt2, 0.372292, SAT, x = -42 y = -17 z = 43 
/20220315-MathProblems/STC_0507.smt2, 1.263200, Not SAT
/20220315-MathProblems/STC_0508.smt2, 1.229252, Not SAT
/20220315-MathProblems/STC_0509.smt2, 1.341218, Not SAT
/20220315-MathProblems/STC_0510.smt2, 0.683172, SAT, x = -1 y = -1 z = 8 
/20220315-MathProblems/STC_0511.smt2, 0.005636, SAT, x = -100 y = 39 z = 98 
/20220315-MathProblems/STC_0512.smt2, 0.004005, SAT, x = -100 y = 8 z = 100 
/20220315-MathProblems/STC_0513.smt2, 0.372025, SAT, x = -48 y = -42 z = 57 
/20220315-MathProblems/STC_0514.smt2, 0.515637, SAT, x = -17 y = 11 z = 16 
/20220315-MathProblems/STC_0515.smt2, 0.596469, SAT, x = -18 y = -8 z = 19 
/20220315-MathProblems/STC_0516.smt2, 1.223176, Not SAT
/20220315-MathProblems/STC_0517.smt2, 1.446658, Not SAT
/20220315-MathProblems/STC_0518.smt2, 1.453032, Not SAT
/20220315-MathProblems/STC_0519.smt2, 0.511424, SAT, x = -40 y = -34 z = 47 
/20220315-MathProblems/STC_0520.smt2, 0.539353, SAT, x = -13 y = -3 z = 14 
/20220315-MathProblems/STC_0521.smt2, 0.246162, SAT, x = -62 y = -55 z = 74 
/20220315-MathProblems/STC_0522.smt2, 0.588191, SAT, x = -11 y = 5 z = 12 
/20220315-MathProblems/STC_0523.smt2, 0.572363, SAT, x = -11 y = -7 z = 13 
/20220315-MathProblems/STC_0524.smt2, 0.490313, SAT, x = -23 y = -21 z = 28 
/20220315-MathProblems/STC_0525.smt2, 0.493263, SAT, x = -35 y = 16 z = 34 
/20220315-MathProblems/STC_0526.smt2, 1.474535, Not SAT
/20220315-MathProblems/STC_0527.smt2, 1.518250, Not SAT
/20220315-MathProblems/STC_0528.smt2, 0.887493, SAT, x = 2 y = 2 z = 8 
/20220315-MathProblems/STC_0529.smt2, 0.689508, SAT, x = -16 y = -15 z = 20 
/20220315-MathProblems/STC_0530.smt2, 1.423353, Not SAT
/20220315-MathProblems/STC_0531.smt2, 0.119318, SAT, x = -93 y = -58 z = 100 
/20220315-MathProblems/STC_0532.smt2, 0.574598, SAT, x = -28 y = 19 z = 25 
/20220315-MathProblems/STC_0533.smt2, 0.552229, SAT, x = -12 y = 4 z = 13 
/20220315-MathProblems/STC_0534.smt2, 1.252844, Not SAT
/20220315-MathProblems/STC_0535.smt2, 1.328450, Not SAT
/20220315-MathProblems/STC_0536.smt2, 1.353825, Not SAT
/20220315-MathProblems/STC_0537.smt2, 0.116651, SAT, x = -85 y = 35 z = 83 
/20220315-MathProblems/STC_0538.smt2, 0.510818, SAT, x = -15 y = -10 z = 17 
/20220315-MathProblems/STC_0539.smt2, 0.324776, SAT, x = -45 y = 26 z = 42 
/20220315-MathProblems/STC_0540.smt2, 0.461598, SAT, x = -31 y = 22 z = 27 
/20220315-MathProblems/STC_0541.smt2, 0.405375, SAT, x = -35 y = 22 z = 32 
/20220315-MathProblems/STC_0542.smt2, 1.177047, Not SAT
/20220315-MathProblems/STC_0543.smt2, 1.316960, Not SAT
/20220315-MathProblems/STC_0544.smt2, 1.182673, Not SAT
/20220315-MathProblems/STC_0545.smt2, 1.194790, Not SAT
/20220315-MathProblems/STC_0546.smt2, 0.186752, SAT, x = -70 y = 41 z = 65 
/20220315-MathProblems/STC_0547.smt2, 0.526454, SAT, x = -13 y = 0 z = 14 
/20220315-MathProblems/STC_0548.smt2, 0.602111, SAT, x = -13 y = 1 z = 14 
/20220315-MathProblems/STC_0549.smt2, 0.327755, SAT, x = -45 y = 23 z = 43 
/20220315-MathProblems/STC_0550.smt2, 0.513526, SAT, x = -15 y = 12 z = 13 
/20220315-MathProblems/STC_0551.smt2, 0.586943, SAT, x = -2 y = 6 z = 7 
/20220315-MathProblems/STC_0552.smt2, 0.340748, SAT, x = -44 y = -38 z = 52 
/20220315-MathProblems/STC_0553.smt2, 1.230200, Not SAT
/20220315-MathProblems/STC_0554.smt2, 1.155121, Not SAT
/20220315-MathProblems/STC_0555.smt2, 0.516330, SAT, x = -13 y = 2 z = 14 
/20220315-MathProblems/STC_0556.smt2, 1.353741, Not SAT
/20220315-MathProblems/STC_0557.smt2, 0.245769, SAT, x = -67 y = 24 z = 66 
/20220315-MathProblems/STC_0558.smt2, 0.295572, SAT, x = -67 y = -63 z = 82 
/20220315-MathProblems/STC_0559.smt2, 0.737689, SAT, x = 0 y = 6 z = 7 
/20220315-MathProblems/STC_0560.smt2, 0.355897, SAT, x = -42 y = 22 z = 40 
/20220315-MathProblems/STC_0561.smt2, 0.572554, SAT, x = -5 y = 7 z = 7 
/20220315-MathProblems/STC_0562.smt2, 1.179450, Not SAT
/20220315-MathProblems/STC_0563.smt2, 1.235197, Not SAT
/20220315-MathProblems/STC_0564.smt2, 1.249059, Not SAT
/20220315-MathProblems/STC_0565.smt2, 0.470562, SAT, x = -21 y = 17 z = 17 
/20220315-MathProblems/STC_0566.smt2, 0.322619, SAT, x = -44 y = 35 z = 35 
/20220315-MathProblems/STC_0567.smt2, 0.341901, SAT, x = -42 y = -33 z = 48 
/20220315-MathProblems/STC_0568.smt2, 0.216863, SAT, x = -66 y = -44 z = 72 
/20220315-MathProblems/STC_0569.smt2, 0.138477, SAT, x = -77 y = -33 z = 79 
/20220315-MathProblems/STC_0570.smt2, 1.254906, Not SAT
/20220315-MathProblems/STC_0571.smt2, 1.154366, Not SAT
/20220315-MathProblems/STC_0572.smt2, 1.166103, Not SAT
/20220315-MathProblems/STC_0573.smt2, 0.220058, SAT, x = -64 y = 29 z = 62 
/20220315-MathProblems/STC_0574.smt2, 0.515524, SAT, x = -13 y = 3 z = 14 
/20220315-MathProblems/STC_0575.smt2, 0.490561, SAT, x = -17 y = 14 z = 14 
/20220315-MathProblems/STC_0576.smt2, 0.287358, SAT, x = -54 y = -26 z = 56 
/20220315-MathProblems/STC_0577.smt2, 0.545363, SAT, x = -6 y = 4 z = 9 
/20220315-MathProblems/STC_0578.smt2, 1.189023, Not SAT
/20220315-MathProblems/STC_0579.smt2, 1.184942, Not SAT
/20220315-MathProblems/STC_0580.smt2, 1.203933, Not SAT
/20220315-MathProblems/STC_0581.smt2, 1.307251, Not SAT
/20220315-MathProblems/STC_0582.smt2, 0.175981, SAT, x = -73 y = -25 z = 74 
/20220315-MathProblems/STC_0583.smt2, 1.196707, Not SAT
/20220315-MathProblems/STC_0584.smt2, 0.043643, SAT, x = -94 y = 58 z = 86 
/20220315-MathProblems/STC_0585.smt2, 0.359574, SAT, x = -39 y = -16 z = 40 
/20220315-MathProblems/STC_0586.smt2, 0.782900, SAT, x = 3 y = 6 z = 7 
/20220315-MathProblems/STC_0587.smt2, 0.293056, SAT, x = -53 y = -20 z = 54 
/20220315-MathProblems/STC_0588.smt2, 1.192509, Not SAT
/20220315-MathProblems/STC_0589.smt2, 1.181485, Not SAT
/20220315-MathProblems/STC_0590.smt2, 1.309371, Not SAT
/20220315-MathProblems/STC_0591.smt2, 1.378924, Not SAT
/20220315-MathProblems/STC_0592.smt2, 1.991468, Not SAT
/20220315-MathProblems/STC_0593.smt2, 0.945560, SAT, x = -7 y = -4 z = 10 
/20220315-MathProblems/STC_0594.smt2, 0.491646, SAT, x = -30 y = -13 z = 31 
/20220315-MathProblems/STC_0595.smt2, 0.135811, SAT, x = -77 y = -38 z = 80 
/20220315-MathProblems/STC_0596.smt2, 0.346748, SAT, x = -54 y = -41 z = 61 
/20220315-MathProblems/STC_0597.smt2, 1.430909, Not SAT
/20220315-MathProblems/STC_0598.smt2, 1.271867, Not SAT
/20220315-MathProblems/STC_0599.smt2, 1.407788, Not SAT
/20220315-MathProblems/STC_0600.smt2, 1.381556, Not SAT
/20220315-MathProblems/STC_0601.smt2, 0.369581, SAT, x = -51 y = -25 z = 53 
/20220315-MathProblems/STC_0602.smt2, 0.556885, SAT, x = -9 y = 0 z = 11 
/20220315-MathProblems/STC_0603.smt2, 0.584412, SAT, x = -12 y = 10 z = 11 
/20220315-MathProblems/STC_0604.smt2, 0.196845, SAT, x = -68 y = -35 z = 71 
/20220315-MathProblems/STC_0605.smt2, 0.571121, SAT, x = -5 y = 1 z = 9 
/20220315-MathProblems/STC_0606.smt2, 1.379241, Not SAT
/20220315-MathProblems/STC_0607.smt2, 1.486753, Not SAT
/20220315-MathProblems/STC_0608.smt2, 1.460160, Not SAT
/20220315-MathProblems/STC_0609.smt2, 1.378996, Not SAT
/20220315-MathProblems/STC_0610.smt2, 0.508992, SAT, x = -27 y = -16 z = 29 
/20220315-MathProblems/STC_0611.smt2, 0.558340, SAT, x = -13 y = 4 z = 14 
/20220315-MathProblems/STC_0612.smt2, 0.553773, SAT, x = -19 y = 15 z = 16 
/20220315-MathProblems/STC_0613.smt2, 0.595637, SAT, x = -11 y = 6 z = 12 
/20220315-MathProblems/STC_0614.smt2, 0.699523, SAT, x = -9 y = 7 z = 10 
/20220315-MathProblems/STC_0615.smt2, 0.068639, SAT, x = -89 y = -50 z = 94 
/20220315-MathProblems/STC_0616.smt2, 1.229086, Not SAT
/20220315-MathProblems/STC_0617.smt2, 1.309316, Not SAT
/20220315-MathProblems/STC_0618.smt2, 1.338456, Not SAT
/20220315-MathProblems/STC_0619.smt2, 0.407641, SAT, x = -33 y = 23 z = 29 
/20220315-MathProblems/STC_0620.smt2, 0.356220, SAT, x = -39 y = -37 z = 48 
/20220315-MathProblems/STC_0621.smt2, 1.170450, Not SAT
/20220315-MathProblems/STC_0622.smt2, 0.282782, SAT, x = -51 y = 33 z = 46 
/20220315-MathProblems/STC_0623.smt2, 0.295142, SAT, x = -51 y = 25 z = 49 
/20220315-MathProblems/STC_0624.smt2, 1.220560, Not SAT
/20220315-MathProblems/STC_0625.smt2, 1.270188, Not SAT
/20220315-MathProblems/STC_0626.smt2, 1.373082, Not SAT
/20220315-MathProblems/STC_0627.smt2, 1.470552, Not SAT
/20220315-MathProblems/STC_0628.smt2, 1.587125, Not SAT
/20220315-MathProblems/STC_0629.smt2, 0.581933, SAT, x = -27 y = -25 z = 33 
/20220315-MathProblems/STC_0630.smt2, 0.398393, SAT, x = -46 y = -27 z = 49 
/20220315-MathProblems/STC_0631.smt2, 0.581908, SAT, x = -14 y = 0 z = 15 
/20220315-MathProblems/STC_0632.smt2, 0.200977, SAT, x = -75 y = 43 z = 70 
/20220315-MathProblems/STC_0633.smt2, 1.318318, Not SAT
/20220315-MathProblems/STC_0634.smt2, 1.340346, Not SAT
/20220315-MathProblems/STC_0635.smt2, 1.276904, Not SAT
/20220315-MathProblems/STC_0636.smt2, 0.727050, SAT, x = -1 y = 5 z = 8 
/20220315-MathProblems/STC_0637.smt2, 0.562149, SAT, x = -27 y = 14 z = 26 
/20220315-MathProblems/STC_0638.smt2, 0.245046, SAT, x = -70 y = 35 z = 67 
/20220315-MathProblems/STC_0639.smt2, 0.241258, SAT, x = -73 y = 36 z = 70 
/20220315-MathProblems/STC_0640.smt2, 0.722272, SAT, x = -12 y = -12 z = 16 
/20220315-MathProblems/STC_0641.smt2, 1.469571, Not SAT
/20220315-MathProblems/STC_0642.smt2, 1.178296, Not SAT
/20220315-MathProblems/STC_0643.smt2, 1.192832, Not SAT
/20220315-MathProblems/STC_0644.smt2, 1.223650, Not SAT
/20220315-MathProblems/STC_0645.smt2, 0.563309, SAT, x = -7 y = -7 z = 11 
/20220315-MathProblems/STC_0646.smt2, 1.293725, Not SAT
/20220315-MathProblems/STC_0647.smt2, 0.546619, SAT, x = -12 y = -10 z = 15 
/20220315-MathProblems/STC_0648.smt2, 0.439256, SAT, x = -46 y = 19 z = 45 
/20220315-MathProblems/STC_0649.smt2, 0.334618, SAT, x = -50 y = 20 z = 49 
/20220315-MathProblems/STC_0650.smt2, 0.527288, SAT, x = -11 y = -6 z = 13 
/20220315-MathProblems/STC_0651.smt2, 1.234850, Not SAT
/20220315-MathProblems/STC_0652.smt2, 1.178340, Not SAT
/20220315-MathProblems/STC_0653.smt2, 1.167214, Not SAT
/20220315-MathProblems/STC_0654.smt2, 0.156703, SAT, x = -73 y = -73 z = 92 
/20220315-MathProblems/STC_0655.smt2, 0.315895, SAT, x = -46 y = -18 z = 47 
/20220315-MathProblems/STC_0656.smt2, 0.152972, SAT, x = -74 y = -37 z = 77 
/20220315-MathProblems/STC_0657.smt2, 0.169124, SAT, x = -71 y = -36 z = 74 
/20220315-MathProblems/STC_0658.smt2, 0.260476, SAT, x = -57 y = -21 z = 58 
/20220315-MathProblems/STC_0659.smt2, 0.489779, SAT, x = -17 y = 13 z = 15 
/20220315-MathProblems/STC_0660.smt2, 1.164521, Not SAT
/20220315-MathProblems/STC_0661.smt2, 1.160196, Not SAT
/20220315-MathProblems/STC_0662.smt2, 1.161269, Not SAT
/20220315-MathProblems/STC_0663.smt2, 1.186051, Not SAT
/20220315-MathProblems/STC_0664.smt2, 0.164759, SAT, x = -72 y = -64 z = 86 
/20220315-MathProblems/STC_0665.smt2, 0.353258, SAT, x = -42 y = 18 z = 41 
/20220315-MathProblems/STC_0666.smt2, 0.367300, SAT, x = -37 y = -20 z = 39 
/20220315-MathProblems/STC_0667.smt2, 0.203850, SAT, x = -69 y = -24 z = 70 
